Path,Canonical,Transcript
L2_arctic_WAV/EBVS_arctic_a0129,h 3` r/ f e I s w V z @ g e I n s t_h h I z b r/ E s t_h,h E err f e I s w V s @ g e I n s t_h h i s h i z b r/ E s
L2_arctic_WAV/EBVS_arctic_a0130,S i w V z h I z n a U f 3` E v 3`,S i w V s err i s n a U f 3` E b 3`
L2_arctic_WAV/EBVS_arctic_a0131,p_h r/ A v @ d @ n s h { d d I l I v 3` d h I m T r/ u D @ m e I l s t_h r/ @ m,p_h r/ A v @ d @ n err A d d E l i v 3` E d err i m t_h r/ o U d @ m A l E s t_h r/ O m
L2_arctic_WAV/EBVS_arctic_a0134,h i o U b e I d D @ p_h r/ E S 3` V v h 3` h { n d,h i o U v e I d d @ b r/ E S 3` O f err 3` h { n t_h
L2_arctic_WAV/EBVS_arctic_a0136,@ b a U t_h h I m E v r/ i w E r/ w 3` D @ E v @ d @ n s @ z V v l V g Z 3` i { n d V v e I dZ,@ b A t_h err i m E v r/ i w 3` r/ w 3` D E E v @ d @ m O f l V g S 3` i A n O f e I S
L2_arctic_WAV/EBVS_arctic_a0137,D E n h i s t_h E p_h t_h b { k_h w I D @ l o U k_h r/ a I V v p_h l E Z 3`,d E m h i E s t_h E p_h b A err i n w i d @ l o U k_h r/ a I O f p_h l E S 3`
L2_arctic_WAV/EBVS_arctic_a0139,h i t_h o U l d h I m s E l f D { t_h { z h i w A S t_h h I m s E l f { n d g r/ u m d h I z d I S E v @ l d k_h l o U D z,h i t_h o U l h i m s E l f d A t_h A s err i w A S I t_h h i m s E l f A N g r/ u m E t_h h i s d i S E l p_h k_h l o U t_h s
L2_arctic_WAV/EBVS_arctic_a0145,a I h { v t_h @ b i k_h E r/ f @ l @ v D E m { z D e I t_h I r/ v E r/ i i z @ l i,a I h { f t_h @ r/ i k_h E r/ f @ l @ D E m { z D e I t_h I r/ v E r/ i i s @ l i
L2_arctic_WAV/EBVS_arctic_a0148,n a U D i z T I N z h { d b I n s t_h r/ V k_h d E d w I T I n h I m,n a U D i s t_h I N h A D v I n s t_h r/ V k_h d E d w I T I n h I m
L2_arctic_WAV/EBVS_arctic_a0154,h i w O z s m u D S e I v @ n @ n d h I z h E r/ @ n d a I z w 3` b l { k_h,h i w O s s @ m u T S e I v @ n @ n g h I s h E r/ @ n a I s w 3` b l { k_h
L2_arctic_WAV/EBVS_arctic_a0159,D e I l U k_h { z D o U h i h { d b I n d r/ V m I N @ p_h i { n @ O l h I z l a I f,D e I l U k_h { s T r/ o U h i h { d b I n d r/ V m I N @ p_h i { n @ O l h I l a I f
L2_arctic_WAV/EBVS_arctic_a0170,D E r/ w V z n V n V v D @ dZ O I V v m i t_h I N I n h I z f e I s,d E r/ w V s n o U n V f d @ dZ O I V v m i t_h I N I h I z f e I s
L2_arctic_WAV/EBVS_arctic_a0176,f O r/ D @ f 3` s t_h t_h a I m I n h I z l a I f h i w O z j 3` n I N f O r/ @ s k_h r/ { p_h,f O r/ D @ f 3` s t_h a I m I h I z l a I h i w O s dZ 3` n I N f O r/ @ s k_h r/ {
L2_arctic_WAV/EBVS_arctic_a0178,E v r/ i b o U n I n h 3` e I dZ d b A d i s i m d b r/ o U k_h @ n O r/ d I s l o U k_h e I t_h I d,E v r/ i b O n I h 3` e I Z d b A d i s i m @ d b r/ o U k_h @ n O r/ d I T l o U k_h e I t_h
L2_arctic_WAV/EBVS_arctic_a0185,D @ k_h w E s tS @ n z m e I h { v k_h V m v e I g l i I n h I z m a I n d,d @ k_h w E s tS @ n m e I h A f k_h V m b A g U l i I h I z m a I n
L2_arctic_WAV/EBVS_arctic_a0191,f O r/ @ t_h a I m D i I k_h s a I t_h I N T r/ I l V v h I z @ d v E n tS 3` w A z g O n,f O r/ @ t_h a I m D i I k_h s a I t_h I N tS r/ I l V f h I s @ d v E n tS 3` w A z g O n
L2_arctic_WAV/EBVS_arctic_a0198,s V m t_h a I m z h 3` d r/ i m z w 3` f I l d w I D v I Z @ n z,s V m t_h a I m s h 3` d r/ i m s w 3` f I l d w I D v I S @ n s
L2_arctic_WAV/EBVS_arctic_a0210,I t_h s d a I { m @ t_h 3` w V z n A t_h m O r/ D { n t_h u h V n d r/ @ d j A r/ d z,I t_h s d i A m @ t_h 3` w V s n O m O r/ D { n t_h u h V n d r/ @ d j A r/ d z
L2_arctic_WAV/EBVS_arctic_a0212,f r/ E S k_h e I s I z s t_h I l e I b @ l t_h u w O k_h D e I k_h l V s t_h 3` d @ b a U t_h D @ s p_h o U k_h s m @ n,f r/ E S k_h e I s I s E s t_h I l e I v @ l t_h u w O k_h D e I k_h l U s t_h 3` d @ v a U t_h D @ s p_h O k_h s m @ n
L2_arctic_WAV/EBVS_arctic_a0227,I t_h w V z D @ s e I m w e I w I T a U r/ r/ I v A l v 3` z @ n d r/ a I f @ l z,I w V z D @ s e I m w e I w I t_h a U r/ r/ I v O l v 3` s @ n r/ a I f @ l E s
L2_arctic_WAV/EBVS_arctic_a0233,a I n E v 3` @ l a U w V t_h k_h { n t_h b i tS e I n dZ d t_h u @ n O I m i,a I n E v 3` @ l o U w V t_h k_h A n b i tS e I n d t_h u @ n O I m i
L2_arctic_WAV/EBVS_arctic_a0254,s t_h r/ e I t_h a U t_h D e I s w A m D E r/ h E d z g r/ o U I N s m O l 3` { n d s m O l 3`,s t_h r/ e I t_h a U t_h D d e I s w A m D E r/ h E d s g r/ o U I N s m O l 3` { n s m O l 3`
L2_arctic_WAV/EBVS_arctic_a0260,n o U b @ d i n j u h I z h I s t_h 3` i D e I V v D @ h U n t_h @ l i s t_h V v O l,n o U v O d i n j u h I s h I s t_h 3` i D e I V f D @ h U n t_h @ l i s t_h V f O l
L2_arctic_WAV/EBVS_arctic_a0265,D @ d I s k_h V v 3` i s i m d t_h u h { v b I n m e I d A n D @ s p_h 3` @ v D @ m o U m @ n t_h,D @ d I s k_h O v 3` i s i m V n t_h u h A v v I n m e I d A v D @ s p_h 3` @ v D @ m O m @ n t_h
L2_arctic_WAV/EBVS_arctic_a0269,D { t_h s w E r/ D e I k_h V t_h O f D i s k_h A t_h I S tS i f s @ n d k_h I l d O l h { n z,d { s w E r/ d e I k_h V t_h O f d E s k_h O t_h I S tS i f @ n k_h I l E d O l h A n s
L2_arctic_WAV/EBVS_arctic_a0271,n a U p_h l i z g I v @ p_h l e I n s t_h e I t_h m @ n t_h V v h w V t_h @ k_h 3` d,n a U p_h l i s g I f @ p_h l e I n s t_h e I m @ n t_h O f g w V t_h O k_h 3` t_h
L2_arctic_WAV/EBVS_arctic_a0295,{ n d t_h w E n t_h i m E n k_h U d h o U l d I t_h w I D s p_h I r/ z @ n d { r/ o U z,{ n t_h w E n t_h i m E n k_h U h o U l I t_h w I t_h E s p_h I r/ z @ n A r/ O s
L2_arctic_WAV/EBVS_arctic_a0298,D I s t_h { s I t_h p_h r/ A m @ s V v k_h @ n t_h I n j u d @ k_h w e I n t_h @ n s g e I v s { k_h s @ n @ l I t_h @ l dZ O I T r/ I l,d I s t_h A s I p_h r/ A m a I s V f k_h O n t_h I n j u d @ k_h j I t_h @ n s g e I f s { k_h s @ n @ l I t_h @ l dZ O t_h r/ I l
L2_arctic_WAV/EBVS_arctic_a0299,a I t_h E l j u a I { m d I s g V s t_h @ d w I D D I s @ d v E n tS 3` t_h A m f u l 3` i @ n d r/ A t_h,a I t_h E l j u a I { m d I z g V s t_h @ d w I D I s @ d v E n tS 3` t_h A m f O r/ l i @ n r/ O t_h
L2_arctic_WAV/EBVS_arctic_a0300,f r/ V m m a I 3` l i @ s t_h r/ E k_h @ l E k_h S @ n m a I s l i p_h w O z @ p_h I r/ i @ d V v t_h E r/ 3`,f r/ V m m a I 3` l i @ s r/ E k_h @ l E k_h S @ n m a I T l i p_h w O s @ p_h E r/ i @ d V f t_h E r/ 3`
L2_arctic_WAV/EBVS_arctic_a0303,b V t_h D e I m e I k_h D @ m I s t_h e I k_h V v I g n O r/ I N D E r/ o U n d u { l @ t_h i,b V d e I m e I k_h D @ m I s t_h e I k_h V f I n O r/ I N D E r/ O n d u A l @ t_h I s
L2_arctic_WAV/EBVS_arctic_a0320,w I D m a I s t_h r/ E N k_h T a I s l { m d I t_h f U l I n t_h @ r/ E d a I z f e I s,g w I d m a I s t_h r/ E N k_h t_h a I s l { m t_h I n t_h U f U t_h r/ E d a I r/ E n s f e I s
L2_arctic_WAV/EBVS_arctic_a0363,I t_h I z n A t_h @ n @ t_h E m p_h t_h t_h @ s m { S D @ m A r/ k_h @ t_h,I t_h I z n A t_h A N t_h E m t_h @ E s m A S d @ m A r/ k_h @ t_h
L2_arctic_WAV/EBVS_arctic_a0369,I n p_h A r/ t_h n 3` S I p_h w I D d e I l a I t_h D @ p_h E r/ r/ e I d I d D @ s { n h o U z e I I n t_h 3` 3` b @ n,I n b A r/ t_h n 3` S I t_h w I d d a I l I t_h d @ b E r/ r/ e I d I d d @ s { N h o U s e I I n t_h 3` 3` b @ n
L2_arctic_WAV/EBVS_arctic_a0401,D @ m { n s m a I l d g r/ I m l i @ n d b r/ O t_h @ h { tS @ t_h @ n d @ k_h l V b,d @ m A N s m a I l g r/ I m l i @ m b r/ o U t_h @ h A tS @ t_h s @ N @ k_h l V b
L2_arctic_WAV/EBVS_arctic_a0416,D @ { d @ d w e I t_h h { d @ v @ l A s @ t_h i V v f I f t_h i n m a I @ l z p_h 3` a U r/,D @ A d @ d w e I h A v @ v @ l A s @ t_h i O f f I f t_h i N m a I @ l s b 3` a U r/
L2_arctic_WAV/EBVS_arctic_a0441,v a I @ l @ n t_h l a I f @ n d { T l E t_h I k_h s p_h O r/ t_h s h { d n E v 3` @ p_h i l d t_h @ m i,v a I @ l @ n t_h l a I f @ N { T l E t_h i k_h E s p_h O r/ h A D n E v 3` @ p_h i l i d t_h @ m i
L2_arctic_WAV/EBVS_arctic_a0487,D @ r/ I v 3` b E r/ d I t_h s b U z @ m @ n d s n O r/ t_h I N s t_h i m b o U t_h s tS { l @ n dZ d D @ w I l d 3` n @ s,D @ r/ I v 3` b r/ r/ t_h I z b U z @ m @ N h m O r/ t_h I N E s t_h i m b o U t_h s tS A l @ n S I d D E w I l d 3` n E s
L2_arctic_WAV/EBVS_arctic_a0500,h u D @ d E v @ l g e I v I t_h t_h I j u t_h @ b i dZ V dZ @ n d dZ U r/ i,h u d @ d E v I l g e I f i t_h t_h I dZ u t_h @ b i dZ U tS @ h dZ U r/ i
L2_arctic_WAV/EBVS_arctic_a0548,O l s o U tS 3` tS @ z @ n d p_h r/ i tS 3` z a I h { d n E v 3` n o U n,O l s o U tS 3` tS @ s @ m b r/ i tS 3` s a I h A d n E v 3` n o U N
L2_arctic_WAV/EBVS_arctic_a0556,h w a I h i z b O t_h f O r/ t_h i p_h a U n z V v g U d z f r/ V m j u O l r/ E d i,h w a I h i s b o U f O r/ t_h i b O n s O v g u d s f r/ O m j u O l r/ E d i
L2_arctic_WAV/EBVS_arctic_b0019,h I z s l I m h { n d z g r/ I p_h t_h D i E dZ @ z V v D @ t_h e I b @ l,s l i m h A n s g r/ i p_h @ t_h d E dZ s V v D @ d e I b @ r/
L2_arctic_WAV/EBVS_arctic_b0042,t_h E n m I n @ t_h s h { d n A t_h I l { p_h s t_h s I n s h i h { d d r/ A p_h t_h D @ h { N k_h 3` tS i f,t_h E n m I n @ t_h s h A d n A t_h I l { p_h s t_h s i n s h i h A t_h d r/ A p_h I t_h D E h A N k_h 3` tS i f
L2_arctic_WAV/EBVS_arctic_b0070,D E r/ w A z n o U tS { n s t_h @ f a I 3` w I D a U t_h h I t_h I N h I m,d E r/ w @ r/ n o U tS A n s t_h @ f a I w I d a U t_h h i t_h i N h i m
L2_arctic_WAV/EBVS_arctic_b0150,{ n d h i w V z f I l d w I T @ s t_h r/ e I n dZ { n d f O r/ b o U d I N f I r/,A N h i w V s f i l i d w i t_h @ s t_h r/ e I n A N f O r/ b r/ i N f I r/
L2_arctic_WAV/EBVS_arctic_b0187,h 3` r/ @ tS i v m @ n t_h s w I T k_h o U k_h o U n V t_h s w 3` @ r/ E v @ l e I S @ n,h 3` h E r/ @ tS i s m E n t_h w i t_h k_h o U k_h o U n i t_h s w 3` @ r/ E l e I S @ N
L2_arctic_WAV/EBVS_arctic_b0269,h w a I n A t_h E n i r/ e I l r/ o U d s t_h e I S @ n O r/ f E r/ i d i p_h o U,h w a I n o U t_h E n i r/ o U d E s t_h e I S @ n O r/ f 3` l i d i p_h o U t_h
L2_arctic_WAV/EBVS_arctic_b0279,h i g e I v w V n l { s s n A r/ l { n d s l I d f r/ V m v j u @ m V N D @ t_h r/ i z,h i g e I f w V n l { s s @ m A r/ l A N E h l i d f r/ O m b j u @ m O N d @ t_h r/ i s
L2_arctic_WAV/EBVS_arctic_b0298,h I z h { n d S A t_h a U t_h @ n d k_h l V tS t_h k_h r/ U k_h @ d l E g b a I D @ n E k_h,h i s h A n S V t_h a U t_h @ N k_h l V tS k_h r/ U k_h @ d l E h b a I d @ n E k_h
L2_arctic_WAV/EBVS_arctic_b0304,h I z p_h r/ i v i @ s w a I v z h { d n E v 3` l I v d l O N I n V f t_h @ b E r/ h I m tS I l d r/ @ n,h i s b r/ i v i @ z w a I f h A d n E v 3` l i d l O N err I n o U f t_h @ b j V r/ h i m tS i l r/ E N
L2_arctic_WAV/EBVS_arctic_b0413,h i m e I d I z a I 3` t_h I I s k_h e I p_h p_h e I n O r/ t_h u I n dZ O I p_h l E Z 3`,h i m e I d I s A 3` t_h I I s k_h e I p_h b e I N O r/ t_h u I n j O I b l E S 3`
L2_arctic_WAV/EBVS_arctic_b0434,D @ s t_h u 3` d h { z dZ V s t_h t_h E n d 3` d m i @ r/ I s p_h E k_h t_h f @ l b I t_h V v @ d v a I s,d E s t_h u 3` h { s dZ V s t_h t_h E n d 3` m i @ s 3` p_h E k_h t_h f u err b i t_h O f @ d b a I s
L2_arctic_WAV/EBVS_arctic_b0461,b a I v 3` r/ tS u V v D { t_h p_h a U 3` w i S { l r/ I m e I n I n p_h a U 3`,b a I b E err tS r/ u O f d A t_h b a U 3` w i S { l r/ I m a I n i n b a U 3`
L2_arctic_WAV/EBVS_arctic_b0494,n E v 3` s o U s t_h r/ e I n dZ @ p_h r/ A f @ t_h k_h e I m V p_h t_h u dZ 3` u s @ l @ m,n E v 3` s o U s t_h r/ e I n tS @ p_h r/ o U f @ t_h k_h A m V p_h t_h u dZ 3` u s @ l E m
L2_arctic_WAV/EBVS_arctic_b0503,D @ s E n t_h s V v s t_h r/ e I n dZ v E dZ @ t_h e I S @ n b l u O f D @ t_h r/ A p_h I k_h l { n d,d @ s E n t_h s O f E s t_h r/ e I n tS b E dZ @ t_h e I S @ N b l u O f d @ t_h r/ A p_h I k_h l A N
L2_arctic_WAV/EBVS_arctic_b0534,a I l t_h E l j u D @ l a I b r/ E r/ i @ n s E d w I T @ b r/ a I t_h n I N f e I s,a I l t_h E l j u d @ l a I b r/ E r/ i d i @ n s e I d w i t_h @ b r/ a I t_h n i N f e I s
L2_arctic_WAV/EBVS_arctic_b0538,{ t_h D @ b E s t_h D e I w 3` n E s @ s E r/ i { k_h s E s 3` i z,{ t_h d @ b E s t_h d e I w 3` n E s @ s E r/ i { k_h s E s 3` i s
L2_arctic_WAV/ERMS_arctic_a0003,f r/ 3` D @ t_h w E n t_h i @ T t_h a I m D { t_h i v n I N D @ t_h u m E n S U k_h h { n z,f r/ 3` D @ t_h w E n t_h i @ T t_h a I m d { t_h i b i n I N d @ t_h u m E N S U k_h h { n s
L2_arctic_WAV/ERMS_arctic_a0005,w I l w i E v 3` f 3` g E t_h I t_h,w I l w i E v 3` f 3` g E t_h I t_h
L2_arctic_WAV/ERMS_arctic_a0006,g A d b l E s @ m a I h o U p_h a I l g o U O n s i I N D E m f 3` E v 3`,g A d b l E s @ m a I h o U p_h a I l g o U o U n s i I N d E m f 3` E v 3`
L2_arctic_WAV/ERMS_arctic_a0007,@ n d j u O l w i z w A n t_h t_h @ s i I t_h I n D @ s U p_h 3` l @ t_h I v d I g r/ i,@ n d j o U O l w i z w A n t_h n @ s i I t_h I n D e I s U p_h 3` l @ t_h I v d I g r/ i
L2_arctic_WAV/ERMS_arctic_a0008,g { d j U r/ l E t_h 3` k_h e I m dZ V s t_h I n t_h a I m,g { d j U r/ l E t_h 3` k_h e I m j V s t_h i n t_h a I m
L2_arctic_WAV/ERMS_arctic_a0010,a I m p_h l e I I N @ s I N g @ l h { n d I n w V t_h l U k_h s l a I k_h @ l u z I N g e I m,a I m p_h l e I I N @ s i N g @ l h A n d I N w V t_h l U k_h s l a I k_h @ l u s I N g e I m
L2_arctic_WAV/ERMS_arctic_a0011,I f a I E v 3` n i d I d @ f a I t_h 3` I n m a I l a I f a I n i d w V n n a U,I f a I E b 3` n i d I d @ f a I t_h 3` I N m a I l a I f a I n i d w V n n a U
L2_arctic_WAV/ERMS_arctic_a0013,h i w V z @ h E d S O r/ t_h 3` D { n h I z k_h @ m p_h { n j @ n V v O l m o U s t_h d E l @ k_h @ t_h f @ z i k_h,h i w V s @ h E d tS O r/ t_h 3` d { n h I s k_h @ m p_h { n j @ n V v O l m o U s t_h d E l @ k_h e I t_h f f i s i k_h
L2_arctic_WAV/ERMS_arctic_a0018,D E r/ w @ z @ tS e I n dZ n a U,d E r/ w @ s @ tS e I n dZ n a U
L2_arctic_WAV/ERMS_arctic_a0019,a I f A l o U d D V l a I n V v D @ p_h r/ @ p_h o U z d r/ e I l r/ o U d l U k_h I N f 3` tS { n s @ z,a I f O l o U err d V l a I n V v d @ p_h r/ @ p_h o U s r/ e I r/ o U d l U k_h I N f 3` tS { n s @ s
L2_arctic_WAV/ERMS_arctic_a0020,k_h l V b z @ n d b O l z @ n d s I t_h i z g r/ u t_h u b i o U n l i m E m 3` r/ i z,k_h l V b s @ n d b O l z @ n d s i t_h i z g r/ u t_h u b i o U n l i m E m o U r/ i s
L2_arctic_WAV/ERMS_arctic_a0021,I t_h f E r/ l i k_h l V b d m i I n t_h u r/ E k_h @ g n a I z I N I t_h,I t_h f E l i k_h l A b d m i i n t_h u r/ E k_h @ g n a I s I N I t_h
L2_arctic_WAV/ERMS_arctic_a0022,h A r/ d l i w 3` A r/ p_h l { n z m e I d p_h V b l I k_h b I f O r/ w i w 3` m E t_h b a I p_h a U 3` f @ l A p_h @ z I S @ n,h A d l i w 3` A r/ p_h l { n s m e I d p_h V b l I k_h b I f O w i w 3` m E t_h b a I p_h a U 3` f @ l A p_h @ s i S @ n
L2_arctic_WAV/ERMS_arctic_a0023,@ k_h A m b @ n e I S @ n V v k_h @ n e I d i @ n k_h { p_h @ t_h @ l k_h w I k_h l i O r/ g @ n a I z d @ n d p_h @ t_h I S @ n d f r/ 3` D @ s e I m p_h r/ I v I l @ dZ @ z,@ k_h A m b i n e I S @ N V v k_h @ n e I d i @ n k_h { p_h I t_h @ k_h w I k_h l i O r/ g @ n a I s t_h @ n d p_h @ t_h i S @ n d f r/ 3` D @ s e I m p_h r/ I v I l @ S @ s
L2_arctic_WAV/ERMS_arctic_a0024,I t_h w V z m a I r/ I p_h O r/ t_h s f r/ V m D @ n O r/ T h w I tS tS i f l i I n d u s t_h p_h i p_h @ l t_h I b a I,I t_h w V s m a I r/ I p_h O r/ t_h s f r/ V m D @ n O r/ t_h h w i tS tS i f l i I n d u s t_h p_h i p_h @ l t_h I b a I
L2_arctic_WAV/ERMS_arctic_a0025,a I w V z @ b a U t_h t_h u d u D I s h w E n k_h u l 3` dZ V dZ m @ n t_h p_h r/ I v e I l d,a I w V s @ b a U t_h t_h u d u D i s h w E n k_h u l 3` dZ V dZ m @ n t_h p_h r/ I b e I l t_h
L2_arctic_WAV/ERMS_arctic_a0026,I t_h @ k_h 3` d t_h u m i D { t_h D E r/ w U d h { v t_h u b i { n @ k_h a U n t_h I N,I t_h @ k_h j 3` d t_h u m i d { t_h d E r/ w U d h A b t_h u b i { n @ k_h O n t_h I N
L2_arctic_WAV/ERMS_arctic_a0027,t_h @ m a I s 3` p_h r/ a I z h i b i g { n t_h @ S o U { k_h S @ l I n T u z i { z @ m I n m a I f e I v 3`,t_h @ m a I s 3` p_h r/ a I s h i b i g A n t_h @ S o U { k_h S @ l I n t_h u s i { s @ m I n m a I f { v 3`
L2_arctic_WAV/ERMS_arctic_a0028,r/ A b 3` i b r/ a I b 3` i f r/ O d,r/ A b 3` i b r/ a I b 3` i f r/ O d
L2_arctic_WAV/ERMS_arctic_a0029,D E r/ f O r/ s I z w 3` O r/ E d i m u v I N I n t_h u D @ n O r/ T k_h V n t_h r/ i,d E r/ f O r/ s I z w 3` O r/ E d i m u b I N i n t_h u d @ n O r/ t_h k_h V n t_h r/ i
L2_arctic_WAV/ERMS_arctic_a0030,a I h { d f e I T I n D E m,a I h { d f e I t_h I n d E m
L2_arctic_WAV/ERMS_arctic_a0031,D e I w 3` T r/ i h V n d 3` d j A r/ d z @ p_h A r/ t_h,d e I w 3` t_h r/ i h A n d 3` d j A r/ d s @ p_h A r/ t_h
L2_arctic_WAV/ERMS_arctic_a0032,s I n s D E n s V m m I s t_h I r/ i @ s f O r/ s h { z b I n f a I t_h I N V s { t_h E v 3` i s t_h E p_h,s i n z d E n s V m m I s t_h I r/ i @ s f O r/ s h { z b I n f a I t_h I N V s { t_h E v 3` i s t_h E p_h
L2_arctic_WAV/ERMS_arctic_a0036,S i t_h 3` n d I n { t_h D @ h o U t_h E l,S i t_h 3` n t_h I n { t_h d E h o U t_h E l
L2_arctic_WAV/ERMS_arctic_a0037,a I w V z D i o U n l i w V n h u r/ i m e I n d s I t_h I N,a I w V z D i o U n l i w A N h u r/ i m e I n t_h s i t_h i N
L2_arctic_WAV/ERMS_arctic_a0038,w I l h { v t_h @ w A tS A r/ tS { n s I z,w I l h { b t_h @ w A tS A r/ tS { n s I s
L2_arctic_WAV/ERMS_arctic_a0039,D @ S I p_h S U d b i I n w I D I n @ w i k_h 3` t_h E n d e I z,d @ S i p_h S U d b i i N w I D i N @ w i k_h 3` t_h E n d e I s
L2_arctic_WAV/ERMS_arctic_a0040,a I s @ p_h o U z j u w V n d 3` w a I S i I z k_h V m I N V p_h h i r/,a I s @ p_h o U z j u w V n d 3` w a I S i I s k_h V m I N A p_h h i r/
L2_arctic_WAV/ERMS_arctic_a0041,m i n w a I l a I l g o U a U t_h t_h @ b r/ i D @ s p_h E l,m i n w a I l a I l g o U a U t_h { z b r/ i d @ s p_h E l
L2_arctic_WAV/ERMS_arctic_a0042,h a U k_h U d h i I k_h s p_h l e I n h I z p_h @ z E S @ n V v D @ s k_h E tS,h a U k_h U t_h h i I k_h s p_h l e I n h I z p_h @ s E S @ n s V v d I s k_h E tS
L2_arctic_WAV/ERMS_arctic_a0045,h i m u v d @ w e I { z k_h w a I @ t_h l i E z h i h { d k_h V m,h i m u p_h @ w e I { s k_h w a I @ t_h l i E s h i h A t_h k_h V m
L2_arctic_WAV/ERMS_arctic_a0046,D i g 3` l f e I s t_h h I m h 3` a I z S a I n I N w I T s V d @ n f I r/,d i g 3` l f e I s h I m h 3` a I s S a I n I N w I t_h s V d @ n f I r/
L2_arctic_WAV/ERMS_arctic_a0047,k_h l o U s b I s a I d h I m g l i m d D i w a I t_h f { N z V v D @ w U l f d O g,k_h l o U s b I s a I d h I m g l i m d d i w a I t_h f A N s V v d @ w O l f d O k_h
L2_arctic_WAV/ERMS_arctic_a0048,h i l U k_h t_h { t_h D @ h { N k_h 3` tS i f m O r/ k_h l o U s l i,h i l U k_h t_h { t_h d @ h A n k_h 3` tS i f m O r/ k_h l o U s l i
L2_arctic_WAV/ERMS_arctic_a0051,D @ l e I s w V z V v @ d E l @ k_h @ t_h a I v 3` i k_h V l 3` f e I n t_h l i t_h I n t_h I d w I T j E l o U,d @ l e I s w A s V v @ d E l @ k_h @ t_h a I b 3` i k_h O l 3` f e I n t_h l i t_h i n t_h I d w I t_h j E l o U
L2_arctic_WAV/ERMS_arctic_a0052,I t_h w V z @ k_h j U r/ i @ s k_h o U I n s I d @ n s,I t_h w V s @ k_h j U r/ i @ s k_h O I n s i d @ n s
L2_arctic_WAV/ERMS_arctic_a0053,s V d @ n l i h I z f I N g 3` z k_h l o U z d t_h a I t_h l i o U v 3` D @ h { N k_h 3` tS i f,s V d @ n l i h I s f i N g 3` s k_h l o U s t_h a I t_h l i o U b 3` d @ h A N k_h 3` tS i f
L2_arctic_WAV/ERMS_arctic_a0054,D E r/ w V z n V T I N A n D @ r/ A k_h,d E r/ w V s n V t_h I N A n d E r/ A k_h
L2_arctic_WAV/ERMS_arctic_a0058,a I k_h e I m f r/ 3` I n f 3` m e I S @ n m O r/ a U t_h @ v k_h j U r/ i A s @ t_h i D { n E n i T I N E l s,a I k_h e I m f r/ 3` I n f 3` m e I S @ n m O r/ a U t_h k_h j U r/ i A s @ t_h i d { N E n i t_h I N E l s
L2_arctic_WAV/ERMS_arctic_a0059,h I z I m { k_h j u l I t_h @ p_h I r/ @ n s w V z g O n,h I s I m { k_h j u l I t_h @ p_h I r/ @ n s w A s g O n
L2_arctic_WAV/ERMS_arctic_a0060,E n i w e I n o U w V n s O h 3` l a I k_h D { t_h,E n i w e I n o U w A n s O h 3` l a I k_h d { t_h
L2_arctic_WAV/ERMS_arctic_a0062,D @ m E n s t_h E r/ d I n t_h u i tS V D 3` r/ z f e I s,d @ m { n E s t_h E r/ d i n t_h u i tS V D 3` r/ s f e I s
L2_arctic_WAV/ERMS_arctic_a0063,j E s I t_h w V z @ m { n h u { s k_h t_h @ s t_h r/ e I n dZ 3`,dZ E s I t_h w A s @ m A n h u { s k_h t_h @ s t_h r/ e I n j 3`
L2_arctic_WAV/ERMS_arctic_a0064,D @ f O r/ T @ n d f I f T d e I z p_h { s t_h w I D a U t_h E n i d I v E l @ p_h m @ n t_h s,d @ f O r/ t_h A N f i f t_h d e I s p_h { s t_h w I D a U t_h E n i d E b E l @ p_h m @ n t_h s
L2_arctic_WAV/ERMS_arctic_a0065,D e I k_h l o U z d n a U @ n t_h I l h I z f I N g 3` z w 3` l a I k_h k_h O r/ d z V v s t_h i l,d e I k_h l o U s n a U @ n t_h i h I s f i N g 3` s w 3` l a I k_h k_h O r/ d s V v s t_h i l
L2_arctic_WAV/ERMS_arctic_a0067,S U r/ l i a I w @ l I k_h s k_h j u z j u S i k_h r/ a I d,S U r/ l i a I w i l I k_h s k_h j u s j u S i k_h r/ a I t_h
L2_arctic_WAV/ERMS_arctic_a0071,h w V t_h w V z D i A b dZ E k_h t_h V v j U r/ l I t_h @ l s E n s e I S @ n,h w V t_h w V z z E A b dZ E k_h V v j U r/ l i t_h @ l s E n s e I S @ n t_h
L2_arctic_WAV/ERMS_arctic_a0073,D @ p_h r/ @ m o U t_h 3` z a I z w 3` h E v i w I T l I t_h @ l p_h V f i b { g z V n d 3` D E m,d @ p_h r/ @ m o U t_h 3` s a I s w 3` h E b i w I t_h l i t_h @ l f b A f i b A g s V n d 3` d E m
L2_arctic_WAV/ERMS_arctic_a0075,D E r/ h { z b I n @ tS e I n dZ S i I n t_h 3` V p_h t_h I d h I m,d E r/ h { s b i N @ tS e I n dZ S i I n t_h 3` V p_h t_h h I m
L2_arctic_WAV/ERMS_arctic_a0076,D @ g r/ e I a I z f A l t_h 3` d D @ f l V S d i p_h @ n d,d @ g r/ e I d a I s f A l t_h 3` d d @ f l V S d i p_h @ n d
L2_arctic_WAV/ERMS_arctic_a0077,I t_h I z D @ f a I 3` p_h A r/ t_h l i S i s E d,I t_h I z D @ f a I 3` p_h A r/ t_h l i S i s E d
L2_arctic_WAV/ERMS_arctic_a0078,D E n @ n d { t_h s V p_h 3` h i t_h r/ a I d t_h @ f { D @ m h 3`,D E n A n d { t_h s A p_h 3` h i t_h r/ a I d t_h @ f A d O m h 3`
