,Path,Canonical,Transcript,Error
6914,train/dr3/mrwa0/sx433,dh ah ow v er w ey t ch aa r m er k uh d s l ih p p oy z n ih n t uw eh n iy w ah n z t iy,dh iy uh v er w ey ch aa r m er k ih d s l ih p oy z n ih n t uw eh n iy w ah n z t iy,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6915,train/dr3/mrwa0/sx163,dh ey r ih m ey n d l ay f l ao ng f r eh n d z ae n d k ah m p ae n y ih n z,dh ey r ih m ey n d ah l ay f l ao ng f r eh n z ih n k m p ae n y ih n s,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
6916,train/dr3/mrwa0/sx343,dh ah f r ay t n d ch ay l d w ah z jh eh n t l iy s ah b d uw d b ay hh ih z b ih g b r ah dh er,dh ih f r ay n ch ay l d w ih z jh eh n l ih s ih d uw b ay hh ih z b ih b r ah dh er,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
6917,train/dr3/mrwa0/si973,dh eh n k ey m k ow k ah n ah t s eh g z ae n d r ay s w ay n,dh eh n k ey m k ow k ih n ah t s eh g z eh n r ay s w ay n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
6918,train/dr3/mrwa0/si1603,ih n t eh l ih jh ih n s jh ae b d ae t hh ih m ah k y uw z ih ng l iy,ih n t eh l ah jh ih n s jh ae d ih t hh ih m ih k y uw z ih ng l iy,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
6919,train/dr3/mrwa0/si2233,hh w ay dh ah hh eh l d ih d n t y uw k ah m aw t hh w eh n y uw s ao dh eh m g ae ng ah p ao n m iy,w ay dh eh hh eh l d ih n ch uw k ah m aw w ih n y uw s ao dh ih m g ae ng ah p ao n m iy,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6920,train/dr1/mrws0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
6921,train/dr1/mrws0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l ih r ae l ay dh ae,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]"
6922,train/dr1/mrws0/sx22,hh w eh n ao l eh l s f ey l z y uw z f ao r s,w ih n ao l eh l s f ey l z y uw z f ao r s,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6923,train/dr1/mrws0/sx202,hh aw m ah ch ah l aw ah n s d uw y uw g eh t,hh ah m ah ch ah l aw ah n s d uw y uw g eh,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
6924,train/dr1/mrws0/sx382,jh ao r jh ih z p ae r ah n oy d ah b aw t ah f y uw ch er g ae s sh ao r t ih jh,jh ao r jh ih z p eh r ih n oy dh ah b aw dh ah f y uw ch er g ae s sh ao r dh ih jh,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
6925,train/dr1/mrws0/sx112,t ah g b ow t s aa r k ey p ah b l ah v hh ao l ih ng hh y uw jh l ow d z,t ah b ow s er k ey ah b l ah v hh ao l ih ng hh y uw jh l ow z,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
6926,train/dr1/mrws0/sx292,dh iy z ih k s k l uw s ih v d aa k y uw m ah n t s m ah s t b iy l aa k t ah p ae t ao l t ay m z,dh iy z ih s k l uw s ih v d aa ah m ih n s m ah s b iy l aa t ah p ih dh ao l t ay m z,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
6927,train/dr1/mrws0/si472,hh iy p l ey d b ae s k ih t b ao l dh ae r hh w ay l w er k ih ng t ao r d ah l ao d ah g r iy,hh iy p l ey b ae s k ih ao l dh eh r w ay l w er iy ng t ao r dh ah l ao d ih g r iy,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]"
6928,train/dr1/mrws0/si1102,dh ah b iy t n ih k s k r ey v ah s eh k sh uw l ih k s p ih r iy ah n s ih n hh w ih ch dh ae r hh ow l b iy ih ng p aa r t ih s ah p ey t s,dh ih b iy n ih k s k r ey v ih s eh sh l ah s p ih r iy ih n s ih n w ih ch dh eh r hh ow l b iy ih ng p er t ih s p ey s,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
6929,train/dr1/mrws0/si1732,b ih t er ah n r iy z n ih ng jh eh l ah s iy,b ih dh er ah n r iy z n iy ng jh eh l ah s iy,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
6930,test/dr5/mrws1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy z iy w ao sh w ao dh er ao l y ih er,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
6931,test/dr5/mrws1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l ih r ae g l ay k dh ae,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
6932,test/dr5/mrws1/sx50,k ae t ih s t r aa f ih k eh k ih n aa m ih k k ah t b ae k s n ah g l eh k t dh ah p uh r,k ae dh ih s t r aa f ih k iy k ih n aa m ih k ah b ae k s n ih g l eh dh ah p ao r,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
6933,test/dr5/mrws1/sx230,ah l aw l iy w ey hh ih r b ah t r ae sh ih n l ay z ao l eh r er z,ah l aw l iy w ey hh iy er b ah r ae sh n l ay z ao l eh r er z,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6934,test/dr5/mrws1/sx410,g r eh g b ay z f r eh sh m ih l k iy ch w iy k d ey m ao r n ih ng,g r eh b ay z f r eh sh m ih l k iy ch w iy d ey m ao r n ih ng,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
6935,test/dr5/mrws1/sx140,ae g r ih k ah l ch er l p r aa d ah k t s aa r ah n iy v ah n l iy d ih s t r ih b y uw t ih d,ae g er k ah l ch er l p r aa dh ih s er ah n iy v ih n l iy d ih s t r ih b y uw dh ih d,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
6936,test/dr5/mrws1/sx320,dh ah n ih r ih s t s ih n ih g aa g m ey n aa t b iy w ih dh ih n w ao k ih ng d ih s t ih n s,dh ih n ih r ih s ih n ih g aa m ey n aa b iy w ih th ih n w ao k ih ng d ih s t ih n s,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6937,test/dr5/mrws1/si500,dh ae r aa r m ao r aa b v iy ah s n ih m f ah m ey n iy ae k s ao n eh n iy p r ay v ah t ay s ih r iy z,dh ih r er m ao r aa v iy ih s n ih m f ah m ey n iy ae k s aa n eh n iy p r ay v ih dh ay s ih r ih z,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
6938,test/dr5/mrws1/si1130,sh uh d dh ah ae k s eh l er ey t ih ng g r ow th ah v t eh k n aa l ah jh iy dh eh n w ao r n ah s,sh uh dh iy ih k s eh l ah r ey dh ih ng g r ow th ah v t eh n aa l ah jh iy dh eh n w ao r n ah s,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6939,test/dr5/mrws1/si1496,ae f t er dh ae t v ay l ah n s w ah z ih g z ah l t n t l iy iy z iy,ae f t er dh ae v ay l eh n s w ah z ih g z ah l t ih n t l ih iy z ih,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
6940,train/dr6/mrxb0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy s iy w aa sh w aa dh er ao l y ih er,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
6941,train/dr6/mrxb0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae t,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6942,train/dr6/mrxb0/sx55,dh ah l ae k ah v hh iy t k aa m p aw n d ih d dh ah t eh n ih n t s g r iy v ah n s ih z,dh ah l ae k ih v hh iy k ah m p aw n d ih dh ih t eh n n s g r iy v n s ah z,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]"
6943,train/dr6/mrxb0/sx235,ay ay t ah m ay z ao l ah k aw n t s ih n m ay ey jh ih n s iy,ay ay dh ah m ay z ao l ah k aw n s n m ay ey jh n t s iy,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
6944,train/dr6/mrxb0/sx415,m uw v dh ah g aa r b ih jh n ih r er t uw dh ah l aa r jh w ih n d ow,m uw v dh ih g aa r b ih jh n iy r er t ih dh ah l aa r jh w ih n d ow,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6945,train/dr6/mrxb0/sx145,t uw m ah ch k y uh r iy aa s ih t iy k ae n g eh t y uw ih n t uw t r ah b l,t uw m ah ch k y er iy aa s ih dh iy k ih ng g ey y uw ih n t ih t r ah b l,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
6946,train/dr6/mrxb0/sx325,dh ah f uh l m uw n sh ow n b r ay t l iy dh ae t n ay t,dh ah f uh l m uw n sh ow n b r ay t l iy dh ae n ay t,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
6947,train/dr6/mrxb0/si955,w er s hh ih z p r eh z n t k r uw ih n k l uw d ih d f ay v m eh n hh uw hh ae d s ey l d w ih dh hh ih m b ah f ao r,w er s hh ih z p r eh z ih n k r uw ih n k l uw dh ih f ay v m eh n hh uw ih s ey l w ah th hh ih m b ah f ao r,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
6948,train/dr6/mrxb0/si1585,hh aw m eh n iy ch ih l d r ah n d uw y uw hh ae v p r eh z n t t ih d ey,hh aw m eh n iy ch ih l d er n d ih y uw hh ae v p r eh z n t ih d ey,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
6949,train/dr6/mrxb0/si2215,ih t w ah z ae z b l ih s f l ae n d f uh l f ih l ih ng ah n ay t ae z eh n iy b r ay d eh v er ih k s p ih r iy ah n s t,ih t w uh z ih z b l ih s f ah l eh n f l f ih l ih ng eh n ay t ih z eh n iy b r ay d eh v er ih k s p er iy ih n s t,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
6950,train/dr5/fsag0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw t ih n g r iy s iy w aa sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
6951,train/dr5/fsag0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l iy r ae g l ay dh ae t,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
6952,train/dr5/fsag0/sx243,dh ey ao l ah g r iy dh ae t dh ah eh s ey ih z b ae r l iy ih n t eh l ah jh ih b l,dh ey ao l ih g r iy dh eh dh iy eh s ey ih z b eh er l iy ih n t eh l ih jh ih b l,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
6953,train/dr5/fsag0/sx423,s m ae sh l ay t b ah l b z ae n d dh ae r k ae sh v ae l y uw w ih l d ah m ih n ih sh t uw n ah th ih ng,s m ae sh l ay b ah b z ih n dh er k ae sh v ae y uw w ih l d ih m ih n ih sh t uw n ah th ih ng,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6954,train/dr5/fsag0/sx153,s k ah l ae s t ih k ae p t ih t uw d ih z jh ah jh d b ay s t ae n d er d ay z d t eh s t s,s k ah l ae s t ih ae t ih t uw d ih z jh ah jh b ay s t eh n d er d ay z t eh s t,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
6955,train/dr5/fsag0/sx333,ae n ah d ah l t m ey l b ae b uw n z t iy th aa r n aa t s uw t ah b l f ao r iy t ih ng sh eh l f ih sh,ae n ae d ah l t m ey l b ae b uw n z t iy th aa r n aa s uw dh ah b l f er iy dh iy ng sh eh l f ih sh,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
6956,train/dr5/fsag0/sx63,k aa n t n eh n t l d r ih f t ih z ah jh iy ah l aa jh ih k l th ih r iy,k aa n t ih n eh n t l d r ih f t ih z ih jh iy ah l aa jh ih k ah l th ih r iy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6957,train/dr5/fsag0/si693,hh iy hh uw d ah z n aa t l ah v ah b ay d z ih n d eh th,hh iy hh uw d uh z n aa l ah v ah b ay z ih n d eh th,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
6958,train/dr5/fsag0/si1323,l aw z iy n ih s ih z ah p r iy r eh k w ah z ih t f ao r eh p ah d eh m ih k t ay f ah s,l aw z ih n eh s ih z ah p r iy r eh k w ih s ih t f er eh p ih d ih m ih k t ay f ah s,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
6959,train/dr5/fsag0/si1953,hh w ae r er y uw t ey k n m iy,w er y uw t ey k ih n m iy,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6960,train/dr1/fsah0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y ih d aa k s uw t ih n g r iy s iy w aa sh w aa dh er ao l y ih ah,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
6961,train/dr1/fsah0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l iy r ae g l ay dh ae t,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
6962,train/dr1/fsah0/sx164,k y uh r iy aa s ih t iy ae n d m iy d iy aa k r ih t iy s eh l d ah m k ow ih g z ih s t,k er iy aa s ih dh iy ih m iy dh iy aa k r ih dh iy s eh l d ah m k ow ah g z ih s t,"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
6963,train/dr1/fsah0/sx344,ay n ow ay d ih d n t m iy t hh er er l iy ih n ah f,ay n ow ay d ih dh n m iy hh er er l iy ih n ah f,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6964,train/dr1/fsah0/sx74,ae n ah f ih sh l d eh d l ay n k ae n aa t b iy p ow s t p ow n d,eh n ih f ih sh l d eh d l ay n k ih n aa b iy p ow s p ow n d,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
6965,train/dr1/fsah0/sx327,ae l r ih s iy v d ah jh oy n t ah p oy n t m ah n t ih n dh ah b ay aa l ah jh iy ae n d eh n jh ih n ih r ih ng d ah p aa r t m ah n t s,ae l r iy s iy v d ey jh oy n ah p oy n m ih n ih n dh ah b ay aa l ah jh iy ih n eh n jh ih n ih r iy ng d ih p aa m ih n s,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]"
6966,train/dr1/fsah0/sx434,iy ch s t ae g sh uh r l iy f ay n d z ah b ih g f ao n,iy ch s t ae g sh er l iy f ay n z ey b ih g f aa n,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]"
6967,train/dr1/fsah0/si614,dh ih s b ih g f l eh k s ah b l v oy s w ih dh ah n k aa m ah n r ey n jh hh ae z b ih n s uh p er b l iy d ih s ah p l ih n d,dh ih s b ih g f l eh k s b l v oy s w ih th ah n k aa m ah n r ey n jh hh eh z b ih n s ah p er b l iy d ih s ih p l ih n d,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
6968,train/dr1/fsah0/si1244,dh ah s k ah l p t er l uh k t ae t hh ih m b ah g ay d ae n d ah m ey z d ae ng g r iy,dh ah s k ah l t ah l uh t ih hh ih m b ah g ay d ae n ih m ey z d ae ng g r iy,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6969,train/dr1/fsah0/si1874,hh iy m ay t s ey ao r d uw s ah m th ih ng f uw l ih sh,hh iy m ay s ey er d uw s ah m th ih ng f uw l ih sh,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6970,train/dr7/msah1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae jh er d aa r k s uw n g r iy s iy w ao sh w ao dh er ao l y ih er,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
6971,train/dr7/msah1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r ih ih n oy l iy r eh g l ay dh eh,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]"
6972,train/dr7/msah1/sx149,hh w ay l w ey t ih ng f ao r ch ih p er sh iy k r ih s k r ao s t dh ah s k w ae r m eh n iy t ay m z,w aa l w ih dh ih ng f er ch ih p er sh ih k r ih s k r ao s dh ah s k w er m eh n iy t ay m s,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
6973,train/dr7/msah1/sx329,ch ih p p ow s t p ow n d ae l ah m ow n iy p ey m ah n t s ah n t ih l dh ah l ey t ih s t p aa s ih b l d ey t,ch ih p ow s p ow n d ae l ah m ah n ih p ey m ih n s n t ih l dh ah l ey dh ih s p aa s ih b l d ey,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
6974,train/dr7/msah1/sx59,dh ah s ih ng g er z f ih ng g er hh ae d ah s p l ih n t er,dh ah s ih ng er z f ih ng er hh ae ah s p l ih n er,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]"
6975,train/dr7/msah1/sx239,p y uh r ey s ah m f r uw t b ah f ao r p r ih p ae r ih ng dh ah s k y uw er z,p y er iy s ih m f r uw b ah f ao r p er p eh r ih ng dh ih s k y uw er z,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
6976,train/dr7/msah1/sx419,dh ah f uh t b ao l t iy m k ow ch hh ae z ah w aa ch th ih n ae z ah d ay m,dh ih f uh b ao l t iy m k ow ch hh ae z ah w aa ch th ih n ih z ih d ay m,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
6977,train/dr7/msah1/si1049,dh ey ah n d er s t uh d ae n d t iy z d m iy ah b ih t ah b aw t ih t,dh ey ah n d er s t uh n t iy z m iy ih b ih n ah b aa dh ah,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
